Country,Location,Name,Coordinates
BE,DNB,Denderbelle,5100N 00405E
BE,DPE,De Pinte,5100N 00339E
BE,DPK,Diepenbeek,5054N 00524E
BE,DPY,Dampremy,5025N 00424E
BE,DRW,Denderleeuw,5053N 00404E
BE,DSE,Dessel,5114N 00507E
BE,DSL,Desselgem,5053N 00321E
BE,DUF,Duffel,5106N 00431E
BE,DXN,Deux-Acren,5044N 00351E
BE,EAM,Ename,5051N 00338E
BE,EBM,Emblem,5110N 00436E
BE,EBZ,Eigenbilzen,5052N 00535E
BE,ECH,Mechelen,5102N 00428E
BE,EEK,Eeklo,5111N 00334E
BE,EET,Ethe,4935N 00535E
BE,EFS,Escanaffles,5045N 00326E
BE,EHT,Eindhout,5106N 00500E
BE,EIN,Eine,5052N 00337E
BE,EKE,Ekeren,5117N 00425E
BE,EKS,Eksaarde,5109N 00358E
BE,ELS,Melsen,5058N 00342E
BE,EMP,Estaimpuis,5042N 00315E
BE,ENG,Engis,5035N 00525E
BE,EQE,Eke,5057N 00338E
BE,EQM,Esquelmes,5040N 00320E
BE,ERE,Ertvelde,5111N 00345E
BE,ESD,Eisden,5059N 00543E
BE,EVM,Evergem,5107N 00342E
BE,FCS,Farciennes,5026N 00433E
BE,FEY,Feluy,5034N 00415E
BE,FFX,Floriffoux,5027N 00446E
BE,FLN,Flone,5034N 00520E
BE,FLO,Floreffe,5026N 00447E
BE,FMA,Flemalle,5036N 00528E
BE,FNR,Franiere,5026N 00444E
BE,FRM,Fortem,5101N 00244E
BE,FVT,Fontaine-Valmont,5019N 00412E
BE,FWI,Flawinne,5028N 00448E
BE,GBB,Grobbendonk,5112N 00443E
BE,GBH,Genenbos,5101N 00514E
BE,GBU,Gentbrugge,5103N 00345E
BE,GDE,Godsheide,5056N 00523E
BE,GDN,Godinne,5021N 00452E
BE,GEA,Geraardsbergen,5046N 00352E
BE,GEL,Geel,5110N 00500E
BE,GGM,Grembergen,5103N 00406E
BE,GHI,Saint-Ghislain,5027N 00349E
BE,GHL,Ghlin,5028N 00353E
BE,GLK,Gellik,5053N 00536E
BE,GNE,Gent (Ghent),5103N 00343E
BE,GNK,Genk,5058N 00530E
BE,GOS,Gosselies,5028N 00425E
BE,GRB,Grimbergen,5056N 00423E
BE,GRO,Groot Bijgaarden,5052N 00416E
BE,GVR,Gavere,5056N 00340E
BE,HAM,Hamsehoeven,5107N 00511E
BE,HAR,Haren,5053N 00425E
BE,HBE,Hansbeke,5104N 00332E
BE,HBN,Hoboken,5110N 00421E
BE,HCS,Harchies,5029N 00341E
BE,HCT,Haccourt,5044N 00540E
BE,HDK,Heindonk,5104N 00424E
BE,HEE,Heer,5010N 00450E
BE,HEJ,Harelbeke,5051N 00318E
BE,HER,Herentals,5111N 00450E
BE,HET,Herent,5112N 00527E
BE,HEX,Hemiksem,5109N 00421E
BE,HFB,Halle,5044N 00414E
BE,HGA,Houdeng-Aimeries,5029N 00408E
BE,HGG,Houdeng-Goegnies,5029N 00409E
BE,HKN,Helkijn,5044N 00323E
BE,HLU,Halluin,5047N 00308E
BE,HMB,Ham-sur-Sambre,5026N 00440E
BE,HMH,Hermalle-sous-Huy,5033N 00522E
BE,HMM,Hamme,5105N 00332E
BE,HNA,Handzame,5101N 00300E
BE,HNS,Hensies,5026N 00340E
BE,HOL,Hollain,5032N 00325E
BE,HPD,Hastiere-par-dela,5013N 00450E
BE,HRE,Havre,5028N 00402E
BE,HRP,Hourpes,5022N 00417E
BE,HRS,Herstal,5040N 00538E
BE,HSD,Hofstade,5058N 00402E
BE,HSL,Sint-Huibrechts-Lille,5113N 00529E
BE,HSS,Hasselt,5056N 00520E
BE,HTJ,Hautrage,5029N 00345E
BE,HTM,Hermeton-sur-Meuse,5012N 00449E
BE,HUM,Humbeek,5058N 00423E
BE,HUX,Houx,5018N 00454E
BE,HUY,Huy,5031N 00514E
BE,HVE,Hever,5100N 00433E
BE,HYB,Herdersem,5058N 00404E
BE,IGE,Ingelmunster,5055N 00315E
BE,ISR,Isieres,5040N 00349E
BE,ITR,Itter (Ittre),5039N 00416E
BE,ITR,Ittre (Itter),5039N 00416E
BE,IZG,Izegem,5055N 00312E
BE,JAK,Jupille-sur-Meuse,5039N 00538E
BE,JAM,Jambes,5027N 00453E
BE,JAV,Java,5031N 00509E
BE,JKP,Sint-Jacobs-Kapelle,5100N 00249E
BE,JPS,Jemeppe-sur-Sambre,5028N 00440E
BE,KAI,Kain,5038N 00322E
BE,KAN,Canne (Kanne),5049N 00540E
BE,KAN,Kanne (Canne),5049N 00540E
BE,KCT,Kachtem,5056N 00311E
BE,KDE,Kieldrecht,5117N 00410E
BE,KEK,Kruibeke,5110N 00419E
BE,KHN,Kerkhove,5048N 00330E
BE,KJK,Kortrijk,5050N 00316E
BE,KLE,Kaulille,5111N 00531E
BE,KMH,Kampenhout,5057N 00433E
BE,KNS,Knesselaere,5108N 00325E
BE,KOU,Kallo,5115N 00417E
BE,KPB,Kapelle-op-den-Bos,5101N 00422E
BE,KRN,Kuringen,5057N 00518E
BE,KRO,Kinrooi,5109N 00545E
BE,KSN,Kessenich,5109N 00549E
BE,KSR,Kluisbergen,5047N 00331E
BE,KUU,Kuurne,5051N 00317E
BE,KVE,Klein Veerle,5120N 00440E
BE,KWA,Kwaadmechelen,5106N 00508E
BE,LAN,Lanaken,5053N 00539E
BE,LAW,Lauwe,5048N 00311E
BE,LBE,Lembeek,5043N 00413E
BE,LBS,Lobbes,5021N 00415E
BE,LDS,Landelies,5023N 00421E
BE,LES,Lessines,5043N 00350E
BE,LEU,Leuven,5053N 00442E
BE,LFE,Leffinge,5110N 00253E
BE,LGB,Langerbrugge,5107N 00344E
BE,LGG,Liege,5038N 00534E
BE,LGM,Landegem,5103N 00334E
BE,LGO,Langerlo,5057N 00530E
BE,LHK,Liefkenshoek,5101N 00353E
BE,LIE,Lier,5108N 00434E
BE,LIL,Lillo,5118N 00418E
BE,LIX,Lixhe,5045N 00540E
BE,LML,Lommel,5114N 00518E
BE,LNK,Lanklaar,5101N 00543E
BE,LNY,Lanaye (Ternaaien),5047N 00541E
BE,LNY,Ternaaien (Lanaye),5047N 00541E
BE,LOK,Lokeren,5106N 00359E
BE,LOT,Lot,5046N 00416E
BE,LOZ,Lozen,5112N 00534E
BE,LPG,Leopoldsburg,5107N 00515E
BE,LPI,Laplaigne,5031N 00326E
BE,LQA,Lanquesaint,5039N 00348E
BE,LRG,Ledeberg,5102N 00345E
BE,LSG,Lissewege,5118N 00311E
BE,LUI,Lustin,5023N 00454E
BE,LUM,Lummen,5059N 00512E
BE,LUZ,Ladeuze,5034N 00346E
BE,MAN,Manage,5030N 00413E
BE,MAP,Marchienne-au-Pont,5024N 00423E
BE,MBY,Maubray,5033N 00330E
BE,MEE,Meer,5127N 00444E
BE,MEG,Meilegem,5054N 00342E
BE,MEH,Meerhout,5108N 00505E
BE,MEL,Melle,5100N 00348E
BE,MEN,Menen,5048N 00307E
BE,MEW,Moerbeke-Waas,5110N 00356E
BE,MFF,Maffle,5037N 00348E
BE,MGM,Meigem,5101N 00332E
BE,MGN,Moignelee,5027N 00435E
BE,MGS,Montignies-sur-Sambre,5024N 00430E
BE,MHN,Massenhoven,5112N 00437E
BE,MLD,Marche-les-Dames,5029N 00458E
BE,MLO,Mol,5111N 00506E
BE,MLY,Marly,5053N 00423E
BE,MMN,Maasmechelen,5049N 00540E
BE,MNO,Moen,5046N 00324E
BE,MQS,Mons,5027N 00356E
BE,MRB,Moerbrugge,5110N 00316E
BE,MRD,Merendree,5105N 00335E
BE,MRG,Maurage,5027N 00405E
BE,MRK,Merksem,5115N 00427E
BE,MRL,Merelbeke,5100N 00345E
BE,MRM,Merkem,5057N 00251E
BE,MRO,Mornimont,5027N 00442E
BE,MSI,Monsin,5040N 00538E
BE,MSJ,Molenbeek-Saint-Jean (Sint-Jans-Molenbeek)/Brussel (Bruxelles),5051N 00419E
BE,MSJ,Sint-Jans-Molenbeek (Molenbeek-Saint-Jean)/Brussel (Bruxelles),5051N 00419E
BE,MSK,Maaseik,5106N 00548E
BE,MSP,Mespelare,5100N 00404E
BE,MSR,Maisieres,5029N 00357E
BE,MSS,Monceau-sur-Sambre,5025N 00422E
BE,MUI,Muizen,5101N 00431E
BE,MZK,Moerzeke,5104N 00409E
BE,NAM,Namur,5028N 00452E
BE,NBA,Nimy,5028N 00357E
BE,NFE,Neffe,5014N 00455E
BE,NHA,Neerharen,5055N 00541E
BE,NHY,Neuville-sous-Huy,5032N 00517E
BE,NIE,Nieuwpoort,5108N 00245E
BE,NIL,Niel,5107N 00420E
BE,NMC,Nameche,5028N 00500E
BE,NNV,Ninove,5050N 00401E
BE,NRP,Neerpelt,5113N 00525E
BE,NRT,Neeroeteren,5105N 00542E
BE,NRY,Renory,5036N 00533E
BE,NVH,Neder-Over-Heembeek,5054N 00423E
BE,NVL,Nevele,5102N 00333E
BE,NVN,Noeveren,5106N 00421E
BE,NYL,Nijlen,5110N 00439E
BE,OBG,Oudenburg,5111N 00300E
BE,OBR,Obourg,5028N 00400E
BE,OBT,Ombret-Rawsa,5033N 00520E
BE,ODE,Auderghem (Oudergem)/Brussel (Bruxelles),5049N 00426E
BE,ODE,Oudergem (Auderghem)/Brussel (Bruxelles),5049N 00426E
BE,OEL,Oelegem,5113N 00435E
BE,OEV,Oevel,5108N 00453E
BE,OGS,Ollignies,5041N 00351E
BE,OHN,Ophoven,5107N 00548E
BE,OKG,Okegem,5051N 00403E
BE,OKP,Oostkamp,5109N 00314E
BE,OLE,Overboelare,5045N 00351E
BE,OLN,Olen,5109N 00451E
BE,OOG,Ooigem,5053N 00320E
BE,OPI,Opitter,5107N 00539E
BE,OPY,Oupeye,5042N 00539E
BE,OQC,Oisquercq,5040N 00413E
BE,ORR,Orroir,5045N 00328E
BE,OSG,Oeselgem,5056N 00326E
BE,OST,Oostende (Ostend),5112N 00255E
BE,OST,Ostend (Oostende),5112N 00255E
BE,OTH,Oud-Turnhout,5119N 00459E
BE,OTK,Oostkerke,5117N 00317E
BE,OTL,Oosterlo,5107N 00458E
BE,OUD,Oudenaarde,5051N 00336E
BE,OUG,Ougree,5036N 00532E
BE,OVE,Overpelt,5113N 00525E
BE,OZL,Onkerzele,5047N 00354E
BE,PAL,Paal,5102N 00511E
BE,PCL,Pont-a-Celles,5030N 00421E
BE,PCQ,Pecq,5041N 00320E
BE,PES,Peronnes,5033N 00326E
BE,PFE,Profondeville,5023N 00452E
BE,PKH,Pollinkhove,5058N 00244E
BE,PLB,Peronnes/Binche,5026N 00408E
BE,PLO,Pont-de-Loup,5025N 00432E
BE,PLY,Petit-Lanaye,5047N 00541E
BE,PME,Pommeroeul,5027N 00342E
BE,PML,Pamel,5050N 00404E
BE,PTP,Pijp Tabak,5114N 00421E
BE,PTS,Pottes,5044N 00324E
BE,PUU,Puurs,5105N 00417E
BE,RAR,La Roche-en-Ardenne,5011N 00535E
BE,RBE,Roesbrugge,5055N 00237E
BE,RBX,Rebaix,5039N 00347E
BE,RCI,Ramegnies-Chin,5039N 00319E
BE,RCL,Richelle,5043N 00541E
BE,RCT,Roucourt,5032N 00335E
BE,REK,Rekkem,5050N 00337E
BE,REQ,Erquelinnes,5018N 00407E
BE,RGE,Reninge,5057N 00247E
BE,RHA,Roesbrugge-Haringe,5055N 00237E
BE,RIE,Rieme,5110N 00347E
BE,RIJ,Rijkevorsel,5121N 00446E
BE,RIN,Beringen,5103N 00513E
BE,RJT,Rocourt,5041N 00533E
BE,ROE,Roeselare,5057N 00308E
BE,ROS,Roselies,5026N 00435E
BE,ROU,Le Roeulx,5030N 00406E
BE,ROX,Roux,5026N 00423E
BE,RPM,Rupelmonde,5108N 00417E
BE,RQS,Ronquieres,5036N 00413E
BE,RTI,Retie,5116N 00504E
BE,RUE,Ruien,5046N 00329E
BE,RUI,Ruisbroek,5047N 00418E
BE,RUS,Rumst,5105N 00425E
BE,RVE,Riviere,5021N 00452E
BE,RVS,Ravels,5122N 00500E
BE,SAN,Sint-Andries,5111N 00311E
BE,SAS,Sint-Amands,5103N 00412E
BE,SBE,Steenbrugge,5111N 00314E
BE,SBG,Stambruges,5030N 00343E
BE,SCE,Schilde,5114N 00434E
BE,SCT,Schoten,5115N 00430E
BE,SDP,Steendorp,5108N 00416E
BE,SDT,Soudromont,5031N 00415E
BE,SEN,Seneffe,5031N 00415E
BE,SES,Seilles,5030N 00504E
BE,SGM,Stasegem,5050N 00318E
BE,SGX,Sclaigneaux,5030N 00500E
BE,SHB,Schellebelle,5101N 00356E
BE,SHL,Schelle,5108N 00420E
BE,SHR,Schelderode,5058N 00343E
BE,SJG,Sint-Job-in-'t-Goor,5118N 00434E
BE,SJO,Sint-Jozef-Olen,5111N 00453E
BE,SJR,Sint-Joris,5108N 00246E
BE,SKR,Stokrooie,5058N 00516E
BE,SLJ,Sas-Slijkens,5113N 00257E
BE,SLN,Sint-Lenaarts,5121N 00441E
BE,SLS,Salles,5003N 00415E
BE,SLY,Sclayn,5029N 00502E
BE,SML,Sint-Martens-Latem,5101N 00338E
BE,SNE,Schoonaarde,5100N 00401E
BE,SPE,Scheepsdale,5113N 00312E
BE,SPI,Espierres (Spiere),5043N 00321E
BE,SPI,Spiere (Espierres),5043N 00321E
BE,SSB,Solre-sur-Sambre,5018N 00408E
BE,SSK,Snaaskerke,5111N 00256E
BE,SSN,Sclessin,5037N 00533E
BE,SSO,Samson,5028N 00459E
BE,STT,Statte,5032N 00513E
BE,SVG,Ruisbroek,5105N 00420E
BE,SVN,Stevensvennen,5113N 00514E
BE,TBE,Tournebride,5054N 00541E
BE,TDK,Terdonk,5109N 00347E
BE,TER,Ternat,5052N 00411E
BE,TES,Tessenderlo,5104N 00505E
BE,TET,Tertre,5028N 00348E
BE,TFN,Teralfene,5054N 00406E
BE,TGE,Tergnee,5026N 00433E
BE,TGL,Tongerlo,5108N 00540E
BE,TGN,Terhagen,5105N 00424E
BE,THE,Thieu,5028N 00405E
BE,THG,Tihange,5032N 00516E
BE,THU,Thuin,5020N 00417E
BE,TIL,Tielrode,5107N 00411E
BE,TIS,Tisselt,5102N 00422E
BE,TLK,Tildonk,5057N 00438E
BE,TLR,Tilleur,5037N 00532E
BE,TMS,Tamines,5026N 00436E
BE,TOB,Thorntonbank,5138N 00255E
BE,TRN,Doornik (Tournai),5036N 00323E
BE,TRN,Tournai (Doornik),5036N 00323E
BE,TSE,Temse,5108N 00413E
BE,TSL,Tourinnes-St-Lambert,5038N 00443E
BE,TUR,Turnhout,5119N 00457E
BE,UIT,Uitbergen,5101N 00357E
BE,VBG,Verbrande Brug,5057N 00425E
BE,VEU,Veurne,5104N 00240E
BE,VGL,Virginal-Samme,5038N 00411E
BE,VHN,Vroenhoven,5049N 00538E
BE,VIL,Vilvoorde,5056N 00426E
BE,VIT,Sankt Vith,5040N 00642E
BE,VLX,Vaulx,5004N 00422E
BE,VSB,Val Saint-Lambert,5035N 00529E
BE,VSH,Ville-sur-Haine,5028N 00403E
BE,VSL,Viersel,5111N 00438E
BE,VVI,Viesville,5029N 00424E
BE,VWZ,Veldwezelt,5052N 00538E
BE,VZI,Vezin,5030N 00501E
BE,W5R,Awirs,5036N 00524E
BE,WAA,Waasmunster,5106N 00405E
BE,WAN,Wanze,5032N 00513E
BE,WAR,Waregem,5053N 00325E
BE,WBR,Maransart,5040N 00427E
BE,WCG,Warcoing,5042N 00320E
BE,WDG,Wondelgem,5105N 00343E
BE,WDM,Waardamme,5107N 00313E
BE,WEE,Wingene,5104N 00316E
BE,WEL,Wellen,5051N 00519E
BE,WER,Wervik,5047N 00302E
BE,WET,Wetteren,5100N 00353E
BE,WEV,Wevelgem,5048N 00310E
BE,WGL,Wijgmaal,5056N 00442E
BE,WHT,Blaregnies,5021N 00353E
BE,WIH,Wichelen,5100N 00359E
BE,WIP,Wepion,5025N 00452E
BE,WIR,Wiers,5030N 00332E
BE,WJG,Wijnegem,5114N 00432E
BE,WLB,Willebroek,5104N 00422E
BE,WLM,Walem,5104N 00428E
BE,WLP,Wulpen,5106N 00242E
BE,WLT,Waulsort,5013N 00452E
BE,WND,Wandre,5040N 00539E
BE,WTH,Wintham,5106N 00418E
BE,YRT,Ivoz-Ramet,5035N 00526E
BE,YVO,Yvoir,5020N 00453E
BE,ZBR,Zandbergen,5048N 00358E
BE,ZEE,Zeebrugge,5120N 00312E
BE,ZEL,Zelzate,5112N 00349E
BE,ZER,Seraing,5036N 00529E
BE,ZET,Zemst,5059N 00428E
BE,ZGM,Zingem,5054N 00339E
BE,ZLE,Zele,5104N 00402E
BE,ZOD,Zolder,5101N 00518E
BE,ZRM,Zomergem,5107N 00333E
BE,ZTL,Zutendaal,5056N 00534E
BE,ZUL,Zulte,5055N 00326E
BE,ZUN,Zuen (Zuun),5047N 00416E
BE,ZUN,Zuun (Zuen),5047N 00416E
BE,ZVD,Zandvoorde,5112N 00258E
BE,ZVT,Zandvliet,5122N 00418E
BE,ZWE,Zwevegem,5048N 00320E
BE,ZWL,Zwijndrecht,5113N 00420E
BE,ZWN,Zwijnaarde,5100N 00343E
BF,OB2,Ziniare,1235N 00118W
BG,4IG,Ignatievo,4315N 02746E
BG,AKH,Akhtopol,4206N 02757E
BG,BAL,Balchik,4325N 02810E
BG,BSL,Byala Slatina,4328N 02357E
BG,GUR,Gurkovo,4239N 02547E
BG,KUK,Kuklen,4202N 02447E
BG,MAB,Marchevo,4136N 02348E
BG,NES,Nessebar,4239N 02744E
BG,NPO,Nikopol,4341N 02453E
BG,OKH,Oryakhovo,4344N 02357E
BG,RDU,Ruse,4351N 02558E
BG,S3W,Straldzha,4236N 02641E
BG,SOZ,Sozopol,4225N 02742E
BG,VT4,Byala Cherkva,4312N 02518E
BH,AHD,Al Hidd,2614N 05039E
BH,GBQ,Al Muharraq,2615N 05036E
BH,KBS,Khalifa Bin Salman Port,2612N 05037E
BH,MIN,Mina Sulman Port,2612N 05037E
BH,SIT,Sitrah,2608N 05037E
BI,CBK,Cibitoke,0320S 02922E
BJ,PTN,Porto-Novo,0629N 00237E
BL,SBH,Saint-Barthelemy,1754N 06251W
BM,HBI,Harbour Island,2530N 07638W
BM,SAN,Sandys,3218N 06452W
BM,SEV,Devonshire,3218N 06445W
BM,SGE,Saint George,3223N 06441W
BM,SOU,Southampton,3215N 06451W
BN,BWN,Bandar Seri Begawan,0453N 11456E
BN,TAS,Tanjong Selirong,0454N 11507E
BO,CPB,Copacabana,1609S 06905W
BO,GUQ,Guaqui,1635S 06852W
BO,HTJ,Huatajata,1610S 06844W
BO,PBU,Puerto Busch,2002S 05758W
BO,PPR,Puerto Perez,1616S 06838W
BO,PSZ,Puerto Suarez,1857S 05748W
BO,PTC,Puerto Carabuco,1545S 06904W
BO,PUR,Puerto Rico,1105S 06738W
BO,QJR,Puerto Quijarro,1747S 05746W
BO,RBQ,Rurrenabaque,1428S 06734W
BO,RIB,Riberalta,1059S 06606W
BO,TDD,Trinidad,1450S 06454W
BQ,BON,Bonaire,1207N 06816W
BQ,EUX,Sint Eustatius,1729N 06258W
BQ,GOT,Goto,1213N 06823W
BQ,KRA,Kralendijk,1209N 06816W
BQ,RIN,Dorp Rincon,1214N 06820W
BQ,SAB,Saba,1738N 06314W
BR,AAR,Acara,0157S 04812W
BR,ABZ,Armacao dos Buzios,2245S 04153W
BR,ACT,Alcantara,0224S 04425W
BR,ACX,Acu Pt / Sao Joao da Barra,2149S 04101W
BR,ADR,Angra dos Reis,2300S 04419W
BR,AFU,Afua,0009S 05023W
BR,AJU,Aracaju,1054S 03702W
BR,ALT,Alenquer,0157S 05444W
BR,AMM,Almeirim,0131S 05234W
BR,ANA,Ananindeua,0122S 04822W
BR,ANH,Anhembi,2247S 04807W
BR,ANS,Araguatins,0539S 04807W
BR,ANT,Antonina,2525S 04842W
BR,ARB,Aratu Pt / Candeias,1247S 03830W
BR,ARE,Areia Branca,0457S 03707W
BR,ARU,Aracatuba,2112S 05026W
BR,ATM,Altamira,0312S 05212W
BR,AUN,Aruana,1454S 05104W
BR,AUS,Autazes,0334S 05908W
BR,BAC,Balneario Camboriu,2659S 04838W
BR,BAR,Barra dos Coqueiros,1054S 03702W
BR,BAZ,Barcelos,0058S 06255W
BR,BCE,Bacabeira,0259S 04418W
BR,BCT,Benjamin Constant,0422S 07001W
BR,BEA,Barreirinha,0247S 05704W
BR,BEI,Beruri,0353S 06122W
BR,BEL,Belem,0127S 04829W
BR,BIR,Bariri,2204S 04844W
BR,BLE,Belmonte,1551S 03852W
BR,BOB,Borba,0423S 05935W
BR,BQQ,Barra,1105S 04308W
BR,BSS,Balsas,0731S 04602W
BR,BVI,Benevides,0121S 04814W
BR,BVR,Boa Vista do Ramos,0258S 05735W
BR,BVS,Breves,0141S 05028W
BR,CAN,Canoas,2955S 05110W
BR,CAR,Coari,0405S 06308W
BR,CCS,Conchas,2300S 04800W
BR,CCX,Caceres,1604S 05740W
BR,CCY,Caracarai,0148N 06108W
BR,CDA,Codajas,0350S 06203W
BR,CDO,Cabedelo Pt / Joao Pessoa,0658S 03450W
BR,CFO,Cabo Frio,2252S 04201W
BR,CGA,Conceicao do Araguaia,0815S 04915W
BR,CGZ,Campos dos Goytacazes,2145S 04119W
BR,CHE,Chaves,0009S 04959W
BR,CHI,Cachoeira do Arari,0100S 04857W
BR,CLN,Carolina,0719S 04728W
BR,CMA,Cameta,0214S 04929W
BR,CMG,Corumba,1900S 05738W
BR,CPR,Cachoeira do Piria,0145S 04632W
BR,CQD,Charqueadas,2957S 05137W
BR,CRL,Caravelas,1744S 03915W
BR,CRY,Carauari,0452S 06653W
BR,CSL,Cachoeira do Sul,3002S 05253W
BR,CTM,Canutama,0631S 06423W
BR,CUO,Cubatao,2353S 04625W
BR,CVZ,Careiro da Varzea,0311S 05949W
BR,CZS,Cruzeiro do Sul,0737S 07240W
BR,DCS,Duque de Caxias,2247S 04318W
BR,ERN,Eirunepe,0640S 06951W
BR,ETA,Estrela,2930S 05158W
BR,FBA,Fonte Boa,0230S 06605W
BR,FEN,Fernando de Noronha,0351S 03226W
BR,FNO,Forno Pt / Arraial do Cabo,2258S 04201W
BR,FOR,Fortaleza,0343S 03835W
BR,GIA,Guaira,2405S 05414W
BR,GIB,Guaiba,3006S 05118W
BR,GJM,Guajara-Mirim,1046S 06519W
BR,GJR,Guajara,0732S 07234W
BR,GNS,Galinhos,0505S 03616W
BR,GRP,Gurupa,0124S 05138W
BR,GUA,Guamare,0506S 03619W
BR,GUJ,Guaruja,2359S 04614W
BR,HMA,Humaita,0730S 06301W
BR,IAR,Itacoatiara,0308S 05826W
BR,IBB,Imbituba,2814S 04840W
BR,IBE,Ilhabela,2347S 04521W
BR,IBT,Ibotirama,1211S 04313W
BR,IGU,Foz do Iguacu,2532S 05435W
BR,IIM,Itapemirim,2100S 04050W
BR,IMP,Imperatriz,0531S 04728W
BR,IOA,Itapoa,2600S 04836W
BR,IOS,Ilheus,1447S 03902W
BR,IPG,Itapiranga,0244S 05802W
BR,IQI,Itaqui Pt / Sao Luis,0234S 04422W
BR,IRB,Iranduba,0316S 06011W
BR,ISA,Ilha Solteira,2025S 05120W
BR,ITB,Itaituba,0415S 05559W
BR,ITJ,Itajai,2654S 04839W
BR,ITQ,Itaqui,2907S 05633W
BR,IXA,Ipixuna,0703S 07141W
BR,JAG,Jaguarao,3233S 05322W
BR,JAU,Jau,2217S 04833W
BR,JUR,Juruti,0209S 05605W
BR,JZO,Juazeiro,0924S 04030W
BR,LDR,Ladario,1900S 05736W
BR,LJI,Laranjal do Jari,0051S 05232W
BR,LRS,Linhares,1923S 04003W
BR,MAB,Maraba,0521S 04908W
BR,MAO,Manaus,0308S 06001W
BR,MAR,Maragogipe,1246S 03855W
BR,MAS,Maues,0323S 05742W
BR,MCP,Santana Pt / Macapa,0003S 05110W
BR,MCU,Macau,0506S 03638W
BR,MCZ,Maceio,0939S 03542W
BR,MDD,Madre de Deus,1244S 03836W
BR,MEA,Macae,2222S 04146W
BR,MGT,Mangaratiba,2257S 04402W
BR,MNV,Mundo Novo,2356S 05416W
BR,MNX,Manicore,0548S 06117W
BR,MOS,Mossoro,0511S 03721W
BR,MOU,Moju,0153S 04846W
BR,MPR,Manacapuru,0317S 06037W
BR,MQR,Manaquiri,0325S 06027W
BR,MRC,Marica,2255S 04249W
BR,MTE,Monte Alegre,0200S 05404W
BR,NAA,Nhamunda,0211S 05643W
BR,NAO,Novo Airao,0237S 06056W
BR,NAT,Natal,0545S 03515W
BR,NON,Nova Olinda do Norte,0353S 05905W
BR,NOR,Praia Norte,0523S 04748W
BR,NTR,Niteroi,2253S 04304W
BR,NVP,Novo Aripuana,0507S 06022W
BR,NVT,Navegantes,2653S 04838W
BR,OBI,Obidos,0154S 05530W
BR,ORX,Oriximina,0145S 05551W
BR,PBD,Pato Bragado,2437S 05413W
BR,PBO,Porto Belo,2708S 04836W
BR,PDM,Porto de Moz,0144S 05214W
BR,PEC,Pecem Pt / Sao Goncalo do Amarante,0331S 03852W
BR,PEO,Presidente Epitacio,2146S 05206W
BR,PET,Pelotas,3143S 05220W
BR,PIN,Parintins,0237S 05644W
BR,PIP,Pirapora,1720S 04457W
BR,PKY,Presidente Kennedy,2106S 04103W
BR,PMA,Ponta da Madeira Pt / Sao Luis,0232S 04421W
BR,PMH,Porto Murtinho,2142S 05753W
BR,PNG,Paranagua,2530S 04831W
BR,PNS,Pederneiras,2221S 04846W
BR,PNX,Panorama,2121S 05151W
BR,PNZ,Petrolina,0923S 04029W
BR,POA,Porto Alegre,3001S 05113W
BR,POL,Portel,0156S 05049W
BR,POU,Ponta do Ubu Pt / Anchieta,2046S 04034W
BR,PPN,Pontal do Parana,2535S 04826W
BR,PRH,Prainha,0148S 05328W
BR,PRM,Praia Mole Pt / Vitoria,2018S 04013W
BR,PRU,Paracuru,0324S 03901W
BR,PVH,Porto Velho,0846S 06349W
BR,PWA,Porto Acre,0936S 06732W
BR,PWR,Porto Walter,0815S 07244W
BR,RBR,Rio Branco,0958S 06748W
BR,RCH,Barra do Riacho Pt / Aracruz,1951S 04002W
BR,REC,Recife,0803S 03453W
BR,RGC,Araguacema,0848S 04933W
BR,RIG,Rio Grande,3203S 05205W
BR,RIO,Rio de Janeiro,2252S 04313W
BR,RPO,Rio Pardo,2959S 05222W
BR,SEF,Senador Jose Porfirio,0235S 05157W
BR,SER,Serra,2009S 04016W
BR,SFS,Sao Francisco do Sul,2614S 04838W
BR,SGM,Sao Miguel do Guama,0137S 04728W
BR,SGO,Sao Goncalo,2249S 04301W
BR,SIR,Santa Isabel do Rio Negro,0025S 06501W
BR,SLV,Salvaterra,0045S 04830W
BR,SMS,Sao Mateus,1843S 03951W
BR,SNH,Santa Helena,2451S 05420W
BR,SPB,Itaguai Pt = Sepetiba Pt / Itaguai,2252S 04346W
BR,SPD,Sao Pedro,2232S 04754W
BR,SPV,Sao Paulo de Olivenca,0327S 06856W
BR,SSA,Salvador,1300S 03829W
BR,SSB,Sao Sebastiao do Uatuma,0234S 05752W
BR,SSI,Sao Simao,1859S 05032W
BR,SSO,Sao Sebastiao,2348S 04524W
BR,SSR,Santa Maria da Serra,2234S 04809W
BR,SSZ,Santos,2356S 04619W
BR,STM,Santarem,0226S 05443W
BR,STU,Santa Terezinha de Itaipu,2526S 05423W
BR,SUA,Suape Pt / Ipojuca,0824S 03458W
BR,SUE,Soure,0043S 04830W
BR,SVP,Santa Vitoria do Palmar,3331S 05322W
BR,TAQ,Taquari,2948S 05151W
BR,TBT,Tabatinga,0413S 06956W
BR,TFF,Tefe,0320S 06442W
BR,TFO,Triunfo,2956S 05142W
BR,TLD,Tailandia,0256S 04857W
BR,TLG,Tres Lagoas,2047S 05142W
BR,TMT,Porto Trombetas / Oriximina,0128S 05623W
